clip_filename,source_filename,label,session,clip_index,start_seconds,end_seconds,sample_rate_hz,channels,qc_metadata_found,qc_file_found,qc_readable,qc_invalid_audio_flag,qc_error,qc_relative_path,qc_file_path,qc_label_for_group,qc_duration_seconds,qc_expected_duration_seconds,qc_sample_rate_hz,qc_expected_sample_rate_hz,qc_channels,qc_expected_channels,qc_sample_width_bytes,qc_frame_count,qc_sample_count,qc_peak_amplitude,qc_rms_amplitude,qc_rms_dbfs,qc_clipped_sample_percent,qc_audio_sha256,qc_duplicate_flag,qc_duplicate_group_id,qc_duplicate_count,qc_duplicate_of,qc_duration_flag,qc_unexpected_sample_rate_flag,qc_unexpected_channels_flag,qc_metadata_mismatch_flag,qc_nearly_silent_flag,qc_clipping_flag,qc_amplitude_outlier_flag,qc_rms_dbfs_label_median,qc_rms_dbfs_modified_z,qc_any_flag,qc_flag_reasons,qc_spectrogram_path
single_note_session01_0050.wav,single_note_session01.wav,single_note,session_01,50,50,51,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0050.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0050.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.372284,0.106473,-19.455248,0.000000,748eded8fc549befd97f0eda5ad10aeeefb62213c4bc995b9aec923cb32958b9,false,,1,,false,false,false,false,false,false,false,-19.455248,0.000000,false,,
single_note_session01_0051.wav,single_note_session01.wav,single_note,session_01,51,51,52,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0051.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0051.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.405365,0.088176,-21.092963,0.000000,5179083f75e7d08acfc8d8ade3fd4980cb35e5621dbe8a446901fa78ff3ac0f1,false,,1,,false,false,false,false,false,false,false,-19.455248,-0.404530,false,,
single_note_session01_0052.wav,single_note_session01.wav,single_note,session_01,52,52,53,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0052.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0052.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.337067,0.100093,-19.991921,0.000000,3eec326a18cbd4427e9f85f17c015f5b76ddb158e0548e249f6f0fb3d12d8dea,false,,1,,false,false,false,false,false,false,false,-19.455248,-0.132563,false,,
single_note_session01_0053.wav,single_note_session01.wav,single_note,session_01,53,53,54,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0053.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0053.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.357330,0.093607,-20.573848,0.000000,b5c330c61dbf3c095bf9f086a419d8eb2ffd23d991ed01114b6a16c49d2a66f2,false,,1,,false,false,false,false,false,false,false,-19.455248,-0.276304,false,,
single_note_session01_0054.wav,single_note_session01.wav,single_note,session_01,54,54,55,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0054.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0054.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.358276,0.102934,-19.748853,0.000000,a2764f8ee59875fc117fbfbc43e61e334ad3ab97656068144869c460725f88de,false,,1,,false,false,false,false,false,false,false,-19.455248,-0.072523,false,,
single_note_session01_0055.wav,single_note_session01.wav,single_note,session_01,55,55,56,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0055.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0055.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.363556,0.099033,-20.084412,0.000000,92e54ec3bc503982513a6d598dc177fa6acea380dc648c15b6245f2a26ffc2b6,false,,1,,false,false,false,false,false,false,false,-19.455248,-0.155409,false,,
single_note_session01_0056.wav,single_note_session01.wav,single_note,session_01,56,56,57,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0056.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0056.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.349243,0.084590,-21.453654,0.000000,e8a0c9a4aa33aa3f06d180968df437d71bc6ff8a768718f374261675c305d853,false,,1,,false,false,false,false,false,false,false,-19.455248,-0.493623,false,,
single_note_session01_0057.wav,single_note_session01.wav,single_note,session_01,57,57,58,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0057.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0057.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.361572,0.107043,-19.408822,0.000000,ced778161b3711d10c3660501b69fa0e4dafda461e7d8f8952027c99c8222066,false,,1,,false,false,false,false,false,false,false,-19.455248,0.011468,false,,
single_note_session01_0058.wav,single_note_session01.wav,single_note,session_01,58,58,59,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0058.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0058.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.498138,0.139521,-17.107191,0.000000,527ae9a8b6b70d177f5a9a7ff42af642f87bb6f2f406e906a09a590d70631d04,false,,1,,false,false,false,false,false,false,false,-19.455248,0.579990,false,,
single_note_session01_0059.wav,single_note_session01.wav,single_note,session_01,59,59,60,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0059.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0059.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.488647,0.170248,-15.378384,0.000000,836a872c22eb96178b0c520f301e6d2858114af800fd03341889ad20b3b1c819,false,,1,,false,false,false,false,false,false,false,-19.455248,1.007020,false,,
single_note_session01_0060.wav,single_note_session01.wav,single_note,session_01,60,60,61,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0060.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0060.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.516174,0.165077,-15.646288,0.000000,dd86e08bc4f1e15526f6570df6686fa0ec55ad15b9062185cd90f91d7561a884,false,,1,,false,false,false,false,false,false,false,-19.455248,0.940845,false,,
single_note_session01_0061.wav,single_note_session01.wav,single_note,session_01,61,61,62,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0061.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0061.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.465332,0.148495,-16.565749,0.000000,38ca176d51ddd371a7f4341193e7dff743b997a36506147eb0d931c4f3e17158,false,,1,,false,false,false,false,false,false,false,-19.455248,0.713731,false,,
single_note_session01_0062.wav,single_note_session01.wav,single_note,session_01,62,62,63,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0062.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0062.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.405304,0.114714,-18.807690,0.000000,a25599380998dd7a43cba00ef00e32247c416b5cda40e6bbaa876f16b6f62ccf,false,,1,,false,false,false,false,false,false,false,-19.455248,0.159952,false,,
single_note_session01_0063.wav,single_note_session01.wav,single_note,session_01,63,63,64,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0063.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0063.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.283661,0.071284,-22.940152,0.000000,db5b7edcea14564aa1c88b6e3529e9ce03e2fc510d8aa17186148e3fb04fb142,false,,1,,false,false,false,false,false,false,false,-19.455248,-0.860801,false,,
single_note_session01_0064.wav,single_note_session01.wav,single_note,session_01,64,64,65,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0064.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0064.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.329742,0.083456,-21.570879,0.000000,3b3a24beb9a07f075c873ccdad72c5d4a2ca7043c37ec7a722e386e4bd471f9d,false,,1,,false,false,false,false,false,false,false,-19.455248,-0.522579,false,,
single_note_session01_0065.wav,single_note_session01.wav,single_note,session_01,65,65,66,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0065.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0065.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.317017,0.073667,-22.654503,0.000000,4346a3aa5e4a3ace9e483aa7b7d2a7a5578c20e77e509f42aa26aabc9ec62019,false,,1,,false,false,false,false,false,false,false,-19.455248,-0.790243,false,,
single_note_session01_0066.wav,single_note_session01.wav,single_note,session_01,66,66,67,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0066.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0066.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.284393,0.058315,-24.684464,0.000000,ece966567bbcce1ca2264b5d9b553133b6ef8af9aa905600737bd514e368a450,false,,1,,false,false,false,false,false,false,false,-19.455248,-1.291661,false,,
single_note_session01_0067.wav,single_note_session01.wav,single_note,session_01,67,67,68,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0067.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0067.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.349487,0.090056,-20.909701,0.000000,654aa78a2af53b9a382db9d0726b7e8faef1177653ca82ee2c80c226d28c8360,false,,1,,false,false,false,false,false,false,false,-19.455248,-0.359262,false,,
single_note_session01_0068.wav,single_note_session01.wav,single_note,session_01,68,68,69,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0068.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0068.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.292236,0.080553,-21.878345,0.000000,e80f93d3ec47789e486b84300ac54cc6e31fdf8764f1e108477d44fdc6cb2023,false,,1,,false,false,false,false,false,false,false,-19.455248,-0.598525,false,,
single_note_session01_0069.wav,single_note_session01.wav,single_note,session_01,69,69,70,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0069.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0069.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.313507,0.078260,-22.129181,0.000000,b81f9b7c4cbfe2c977463314bbf10310cbcada70f98301beba4ba6d9473c341c,false,,1,,false,false,false,false,false,false,false,-19.455248,-0.660484,false,,
single_note_session01_0070.wav,single_note_session01.wav,single_note,session_01,70,70,71,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0070.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0070.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.305908,0.059141,-24.562168,0.000000,f81294770bf008735f8b8eefcf908437294fccadb388c68a7aa58e92f9ac1655,false,,1,,false,false,false,false,false,false,false,-19.455248,-1.261452,false,,
single_note_session01_0071.wav,single_note_session01.wav,single_note,session_01,71,71,72,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0071.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0071.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.296692,0.072165,-22.833507,0.000000,af5ff332c175086ab0ed3129400272e77ae443df75da49a2464a9302575fdfa7,false,,1,,false,false,false,false,false,false,false,-19.455248,-0.834458,false,,
single_note_session01_0072.wav,single_note_session01.wav,single_note,session_01,72,72,73,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0072.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0072.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.292664,0.083499,-21.566388,0.000000,337ac3783d69a063c73b52e5d20f0cfc50c32851e8ec4f8d4fee08523fc10dbd,false,,1,,false,false,false,false,false,false,false,-19.455248,-0.521469,false,,
single_note_session01_0073.wav,single_note_session01.wav,single_note,session_01,73,73,74,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0073.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0073.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.265106,0.068973,-23.226402,0.000000,61228c2a74b3f066774a12a329958d581c55b3ea9593f7c122be13726572a889,false,,1,,false,false,false,false,false,false,false,-19.455248,-0.931507,false,,
single_note_session01_0074.wav,single_note_session01.wav,single_note,session_01,74,74,75,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0074.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0074.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.425934,0.088252,-21.085460,0.000000,99cdbd5c6ec76b76a85f00e0cc76ee7b0d044f9e819dbf0f9416e39534310ae9,false,,1,,false,false,false,false,false,false,false,-19.455248,-0.402676,false,,
single_note_session01_0075.wav,single_note_session01.wav,single_note,session_01,75,75,76,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0075.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0075.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.297302,0.080331,-21.902302,0.000000,3c2a76510c4b96cac99015380bb2decaa2844ea57e0fbacd7688fd6c2c0ff939,false,,1,,false,false,false,false,false,false,false,-19.455248,-0.604443,false,,
single_note_session01_0076.wav,single_note_session01.wav,single_note,session_01,76,76,77,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0076.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0076.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.399658,0.078810,-22.068417,0.000000,3eef12b5357b9b220ccf4bff5c3c55f438b24239daeaaf8ca0ccf37142351a9a,false,,1,,false,false,false,false,false,false,false,-19.455248,-0.645475,false,,
single_note_session01_0077.wav,single_note_session01.wav,single_note,session_01,77,77,78,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0077.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0077.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.474976,0.178101,-14.986685,0.000000,0c915e76d959aa7f7d0aac05486ee7e765b075cac8186047b26aafdf7b348310,false,,1,,false,false,false,false,false,false,false,-19.455248,1.103773,false,,
single_note_session01_0078.wav,single_note_session01.wav,single_note,session_01,78,78,79,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0078.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0078.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.475861,0.176295,-15.075198,0.000000,f46cb6cf868adf7aae7665dc2e59efd1550386f732f87936735e6b778c2178f9,false,,1,,false,false,false,false,false,false,false,-19.455248,1.081909,false,,
single_note_session01_0079.wav,single_note_session01.wav,single_note,session_01,79,79,80,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0079.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0079.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.877838,0.295422,-10.591141,0.000000,7dc94bc568f6e15d4865de978fc4aebe0807cfd22da12e488c4f93ab598269e4,false,,1,,false,false,false,false,false,false,false,-19.455248,2.189509,false,,
single_note_session01_0080.wav,single_note_session01.wav,single_note,session_01,80,80,81,44100,2,true,true,true,false,,session_01/single_note/single_note_session01_0080.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/single_note/single_note_session01_0080.wav,single_note,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.505280,0.117100,-18.628894,0.000000,b2e360a5911a8c9226321958d32b61d6f1f1605dc60de289470b8e72b6697941,false,,1,,false,false,false,false,false,false,false,-19.455248,0.204117,false,,
chords_session01_0000.wav,chords_session01.wav,chords,session_01,0,0,1,44100,2,true,true,true,false,,session_01/chords/chords_session01_0000.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0000.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.341461,0.090983,-20.820750,0.000000,1e3105fb9972812d04677ee5455eed162781fdb0985a50a788ed5e4cab166e12,false,,1,,false,false,false,false,false,false,false,-17.302598,-0.914864,false,,
chords_session01_0001.wav,chords_session01.wav,chords,session_01,1,1,2,44100,2,true,true,true,false,,session_01/chords/chords_session01_0001.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0001.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.132233,0.051240,-25.807803,0.000000,35680b42ddbcc9e2632975f7b36374c36b68c215eb1a397cc62770908b86cb02,false,,1,,false,false,false,false,false,false,false,-17.302598,-2.211702,false,,
chords_session01_0002.wav,chords_session01.wav,chords,session_01,2,2,3,44100,2,true,true,true,false,,session_01/chords/chords_session01_0002.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0002.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.751953,0.078962,-22.051602,0.000000,838bf8168023ca199f683013128af623c61768f11672fa317696bc40c99aeb8d,false,,1,,false,false,false,false,false,false,false,-17.302598,-1.234936,false,,
chords_session01_0003.wav,chords_session01.wav,chords,session_01,3,3,4,44100,2,true,true,true,false,,session_01/chords/chords_session01_0003.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0003.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.603943,0.163402,-15.734828,0.000000,577cd265b93cb2655d462f7a0e921cc11d746b2ffe64a12ade648e5737677a5a,false,,1,,false,false,false,false,false,false,false,-17.302598,0.407685,false,,
chords_session01_0004.wav,chords_session01.wav,chords,session_01,4,4,5,44100,2,true,true,true,false,,session_01/chords/chords_session01_0004.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0004.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.290161,0.106940,-19.417168,0.000000,c5fe3241ac668e78b6625e0433525f9dcc2ed855b52102b1959d6de2ac8fe49b,false,,1,,false,false,false,false,false,false,false,-17.302598,-0.549875,false,,
chords_session01_0005.wav,chords_session01.wav,chords,session_01,5,5,6,44100,2,true,true,true,false,,session_01/chords/chords_session01_0005.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0005.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.193817,0.067655,-23.393968,0.000000,55a197581cf2b0ffdd40cc55b81fd5903c0f47002807d746d2dea378ad3a074d,false,,1,,false,false,false,false,false,false,false,-17.302598,-1.584006,false,,
chords_session01_0006.wav,chords_session01.wav,chords,session_01,6,6,7,44100,2,true,true,true,false,,session_01/chords/chords_session01_0006.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0006.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.581360,0.121682,-18.295450,0.000000,0403599b14528256f858a0a571160d514d326a852cf83bfdbf2446211ff1f9f0,false,,1,,false,false,false,false,false,false,false,-17.302598,-0.258182,false,,
chords_session01_0007.wav,chords_session01.wav,chords,session_01,7,7,8,44100,2,true,true,true,false,,session_01/chords/chords_session01_0007.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0007.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.554413,0.131595,-17.615191,0.000000,31947c10079a4cd082da10af285d87aa501f33330ca12da4ca8b9c170fa7a10e,false,,1,,false,false,false,false,false,false,false,-17.302598,-0.081287,false,,
chords_session01_0008.wav,chords_session01.wav,chords,session_01,8,8,9,44100,2,true,true,true,false,,session_01/chords/chords_session01_0008.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0008.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.263153,0.081992,-21.724575,0.000000,26897d6b37663d76bcf6f9e930fbb4b8bb2c53232d425a9759e0d7ec0f11ff89,false,,1,,false,false,false,false,false,false,false,-17.302598,-1.149895,false,,
chords_session01_0009.wav,chords_session01.wav,chords,session_01,9,9,10,44100,2,true,true,true,false,,session_01/chords/chords_session01_0009.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0009.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.160309,0.039192,-28.136072,0.000000,0b7d7e302ef752df9462960da8187cae939a459e696ba659188379e1590e4b67,false,,1,,false,false,false,false,false,false,false,-17.302598,-2.817148,false,,
chords_session01_0010.wav,chords_session01.wav,chords,session_01,10,10,11,44100,2,true,true,true,false,,session_01/chords/chords_session01_0010.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0010.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.303040,0.068597,-23.273912,0.000000,25200ab7682b40cf3bdbe5f1f415721251d1991c2289c488a84f3bdd38bcd07b,false,,1,,false,false,false,false,false,false,false,-17.302598,-1.552787,false,,
chords_session01_0011.wav,chords_session01.wav,chords,session_01,11,11,12,44100,2,true,true,true,false,,session_01/chords/chords_session01_0011.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0011.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.092712,0.031852,-29.937211,0.000000,46be48bf15bdb7aa06d73cd7fbfa39b16b51c5cc6574ce8e2b28c494777cd9b3,false,,1,,false,false,false,false,false,false,false,-17.302598,-3.285518,false,,
chords_session01_0012.wav,chords_session01.wav,chords,session_01,12,12,13,44100,2,true,true,true,false,,session_01/chords/chords_session01_0012.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0012.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.064301,0.018678,-34.573510,0.000000,71aa81c449c08e6db55c2617040ca648c28785903753c66623d064b8a6c152c1,false,,1,,false,false,false,false,false,false,true,-17.302598,-4.491146,true,amplitude_outlier,/Users/aryamaandash/GitHub/guitar-style-classifier/results/qc/20260625_175307/spectrograms/chords/chords_session01_0012.png
chords_session01_0013.wav,chords_session01.wav,chords,session_01,13,13,14,44100,2,true,true,true,false,,session_01/chords/chords_session01_0013.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0013.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.597534,0.153027,-16.304614,0.000000,e43d37233cc277b5db2d6d5f1bdc0948de751dce4054a3c9ce9fdcaf70ceee5d,false,,1,,false,false,false,false,false,false,false,-17.302598,0.259517,false,,
chords_session01_0014.wav,chords_session01.wav,chords,session_01,14,14,15,44100,2,true,true,true,false,,session_01/chords/chords_session01_0014.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0014.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.330383,0.101200,-19.896420,0.000000,a1819a7c14227ace9ce9be92afd497184e8e669047d644164722e859e8c394b7,false,,1,,false,false,false,false,false,false,false,-17.302598,-0.674500,false,,
chords_session01_0015.wav,chords_session01.wav,chords,session_01,15,15,16,44100,2,true,true,true,false,,session_01/chords/chords_session01_0015.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0015.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.215820,0.058904,-24.597071,0.000000,3e011168a531bdf874e2720a69f66762572ec402bbb01c288f6a70a24b664463,false,,1,,false,false,false,false,false,false,false,-17.302598,-1.896862,false,,
chords_session01_0016.wav,chords_session01.wav,chords,session_01,16,16,17,44100,2,true,true,true,false,,session_01/chords/chords_session01_0016.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0016.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.670410,0.152185,-16.352589,0.000000,79bba860ddacb88c24206c1e361aa432efd612bd5a244f62d082f0c7904b244a,false,,1,,false,false,false,false,false,false,false,-17.302598,0.247042,false,,
chords_session01_0017.wav,chords_session01.wav,chords,session_01,17,17,18,44100,2,true,true,true,false,,session_01/chords/chords_session01_0017.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0017.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.406616,0.136417,-17.302598,0.000000,0f881ff2be2f64b5ba3f6942a703945c14276e017144448c5d1183dab67470d0,false,,1,,false,false,false,false,false,false,false,-17.302598,0.000000,false,,
chords_session01_0018.wav,chords_session01.wav,chords,session_01,18,18,19,44100,2,true,true,true,false,,session_01/chords/chords_session01_0018.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0018.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.252045,0.094705,-20.472562,0.000000,6071565572f22e6f7eefad9bd6384162c304a968324a79d95a6a38b6f0f29321,false,,1,,false,false,false,false,false,false,false,-17.302598,-0.824321,false,,
chords_session01_0019.wav,chords_session01.wav,chords,session_01,19,19,20,44100,2,true,true,true,false,,session_01/chords/chords_session01_0019.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0019.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.674286,0.066523,-23.540515,0.000000,6ed5325558b03990bcb8a01744b96f595e452b0a823e38d25a2ad7c71091f49b,false,,1,,false,false,false,false,false,false,false,-17.302598,-1.622114,false,,
chords_session01_0020.wav,chords_session01.wav,chords,session_01,20,20,21,44100,2,true,true,true,false,,session_01/chords/chords_session01_0020.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0020.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.718201,0.173919,-15.193042,0.000000,84401f3190ddd6725642ce830d2f8d54af2c3aaed21755833e90cd026d7170b2,false,,1,,false,false,false,false,false,false,false,-17.302598,0.548571,false,,
chords_session01_0021.wav,chords_session01.wav,chords,session_01,21,21,22,44100,2,true,true,true,false,,session_01/chords/chords_session01_0021.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0021.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.283966,0.105792,-19.510969,0.000000,bcd8ca5d6c7ea7df6b5286a7a96682d9eb052197ec097dacb172abdd6a02d368,false,,1,,false,false,false,false,false,false,false,-17.302598,-0.574267,false,,
